Quantity,day_of_week,day_of_week_index,InvoiceNo
1,Thursday,2.0,539958
1,Thursday,2.0,539958
1,Thursday,2.0,539958
1,Thursday,2.0,539958
3,Thursday,2.0,539958
1,Thursday,2.0,539958
1,Thursday,2.0,539958
1,Thursday,2.0,539958
34,Thursday,2.0,539958
36,Thursday,2.0,539958
1,Thursday,2.0,539958
20,Thursday,2.0,539958
1,Thursday,2.0,539958
1,Thursday,2.0,539958
2,Thursday,2.0,539958
2,Thursday,2.0,539958
1,Thursday,2.0,539958
1,Thursday,2.0,539958
1,Thursday,2.0,539958
1,Thursday,2.0,539958
1,Thursday,2.0,539958
1,Thursday,2.0,539958
1,Thursday,2.0,539958
1,Thursday,2.0,539958
1,Thursday,2.0,539958
2,Thursday,2.0,539958
3,Thursday,2.0,539958
1,Thursday,2.0,539958
1,Thursday,2.0,539958
1,Thursday,2.0,539958
4,Thursday,2.0,539958
8,Thursday,2.0,539958
8,Thursday,2.0,539958
9,Thursday,2.0,539958
7,Thursday,2.0,539958
1,Thursday,2.0,539958
1,Thursday,2.0,539958
1,Thursday,2.0,539958
1,Thursday,2.0,539958
4,Thursday,2.0,539958
1,Thursday,2.0,539958
6,Thursday,2.0,539958
2,Thursday,2.0,539958
2,Thursday,2.0,539958
3,Thursday,2.0,539958
2,Thursday,2.0,539958
10,Thursday,2.0,539958
1,Thursday,2.0,539958
2,Thursday,2.0,539958
9,Thursday,2.0,539958
1,Thursday,2.0,539958
7,Thursday,2.0,539958
3,Thursday,2.0,539958
1,Thursday,2.0,539958
1,Thursday,2.0,539958
1,Thursday,2.0,539958
1,Thursday,2.0,539958
1,Thursday,2.0,539958
1,Thursday,2.0,539958
15,Thursday,2.0,539958
11,Thursday,2.0,539958
15,Thursday,2.0,539958
1,Thursday,2.0,539958
8,Thursday,2.0,539958
2,Thursday,2.0,539958
1,Thursday,2.0,539958
1,Thursday,2.0,539958
1,Thursday,2.0,539958
9,Thursday,2.0,539958
5,Thursday,2.0,539958
13,Thursday,2.0,539958
5,Thursday,2.0,539958
2,Thursday,2.0,539958
1,Thursday,2.0,539958
2,Thursday,2.0,539958
8,Thursday,2.0,539958
2,Thursday,2.0,539958
1,Thursday,2.0,539958
2,Thursday,2.0,539958
2,Thursday,2.0,539958
1,Thursday,2.0,539958
3,Thursday,2.0,539958
1,Thursday,2.0,539958
7,Thursday,2.0,539958
9,Thursday,2.0,539958
32,Thursday,2.0,539958
20,Thursday,2.0,539958
7,Thursday,2.0,539958
6,Thursday,2.0,539958
21,Thursday,2.0,539958
1,Thursday,2.0,539958
2,Thursday,2.0,539958
1,Thursday,2.0,539958
1,Thursday,2.0,539958
2,Thursday,2.0,539958
1,Thursday,2.0,539958
1,Thursday,2.0,539958
2,Thursday,2.0,539958
2,Thursday,2.0,539958
3,Thursday,2.0,539958
3,Thursday,2.0,539958
2,Thursday,2.0,539958
3,Thursday,2.0,539958
2,Thursday,2.0,539958
1,Thursday,2.0,539958
1,Thursday,2.0,539958
1,Thursday,2.0,539958
1,Thursday,2.0,539958
1,Thursday,2.0,539958
5,Thursday,2.0,539958
44,Thursday,2.0,539958
2,Thursday,2.0,539958
1,Thursday,2.0,539958
2,Thursday,2.0,539958
20,Thursday,2.0,539958
12,Thursday,2.0,539958
3,Thursday,2.0,539958
2,Thursday,2.0,539958
1,Thursday,2.0,539958
6,Thursday,2.0,539958
2,Thursday,2.0,539958
3,Thursday,2.0,539958
48,Thursday,2.0,539978
24,Thursday,2.0,539978
24,Thursday,2.0,539978
12,Thursday,2.0,539978
12,Thursday,2.0,539978
24,Thursday,2.0,539978
12,Thursday,2.0,539978
12,Thursday,2.0,539978
96,Thursday,2.0,539978
96,Thursday,2.0,539978
48,Thursday,2.0,539978
40,Thursday,2.0,539978
48,Thursday,2.0,539978
2,Thursday,2.0,539979
5,Thursday,2.0,539979
-36,Thursday,2.0,539980
6,Thursday,2.0,539981
12,Thursday,2.0,539981
12,Thursday,2.0,539981
36,Thursday,2.0,539981
3,Thursday,2.0,539981
3,Thursday,2.0,539981
10,Thursday,2.0,539981
12,Thursday,2.0,539981
10,Thursday,2.0,539981
3,Thursday,2.0,539981
3,Thursday,2.0,539981
10,Thursday,2.0,539981
3,Thursday,2.0,539981
10,Thursday,2.0,539981
12,Thursday,2.0,539981
12,Thursday,2.0,539981
48,Thursday,2.0,539981
6,Thursday,2.0,539981
1,Thursday,2.0,539981
2,Thursday,2.0,539981
24,Thursday,2.0,539981
1,Thursday,2.0,539982
1,Thursday,2.0,539982
1,Thursday,2.0,539982
1,Thursday,2.0,539982
1,Thursday,2.0,539982
2,Thursday,2.0,539982
2,Thursday,2.0,539982
1,Thursday,2.0,539982
1,Thursday,2.0,539982
4,Thursday,2.0,539982
4,Thursday,2.0,539982
4,Thursday,2.0,539982
3,Thursday,2.0,539982
1,Thursday,2.0,539982
1,Thursday,2.0,539982
1,Thursday,2.0,539982
1,Thursday,2.0,539982
1,Thursday,2.0,539982
24,Thursday,2.0,539982
10,Thursday,2.0,539982
-6,Thursday,2.0,C539983
1,Thursday,2.0,539984
12,Thursday,2.0,539984
6,Thursday,2.0,539984
12,Thursday,2.0,539984
12,Thursday,2.0,539984
4,Thursday,2.0,539984
4,Thursday,2.0,539984
12,Thursday,2.0,539984
12,Thursday,2.0,539984
4,Thursday,2.0,539984
8,Thursday,2.0,539984
3,Thursday,2.0,539984
12,Thursday,2.0,539984
3,Thursday,2.0,539984
3,Thursday,2.0,539984
24,Thursday,2.0,539985
24,Thursday,2.0,539985
36,Thursday,2.0,539985
24,Thursday,2.0,539985
32,Thursday,2.0,539985
72,Thursday,2.0,539985
48,Thursday,2.0,539985
24,Thursday,2.0,539985
12,Thursday,2.0,539985
22,Thursday,2.0,539985
12,Thursday,2.0,539985
6,Thursday,2.0,539985
50,Thursday,2.0,539985
1,Thursday,2.0,539985
5,Thursday,2.0,539986
2,Thursday,2.0,539986
1,Thursday,2.0,539987
2,Thursday,2.0,539988
1,Thursday,2.0,539988
2,Thursday,2.0,539988
2,Thursday,2.0,539988
2,Thursday,2.0,539988
2,Thursday,2.0,539988
1,Thursday,2.0,539988
1,Thursday,2.0,539988
2,Thursday,2.0,539988
2,Thursday,2.0,539988
1,Thursday,2.0,539988
2,Thursday,2.0,539988
1,Thursday,2.0,539988
1,Thursday,2.0,539988
1,Thursday,2.0,539988
1,Thursday,2.0,539988
3,Thursday,2.0,539988
1,Thursday,2.0,539988
1,Thursday,2.0,539988
1,Thursday,2.0,539988
2,Thursday,2.0,539988
2,Thursday,2.0,539988
2,Thursday,2.0,539988
1,Thursday,2.0,539988
1,Thursday,2.0,539988
3,Thursday,2.0,539988
4,Thursday,2.0,539988
1,Thursday,2.0,539988
5,Thursday,2.0,539988
3,Thursday,2.0,539988
5,Thursday,2.0,539988
1,Thursday,2.0,539988
1,Thursday,2.0,539988
1,Thursday,2.0,539988
1,Thursday,2.0,539988
1,Thursday,2.0,539988
1,Thursday,2.0,539988
2,Thursday,2.0,539988
1,Thursday,2.0,539988
2,Thursday,2.0,539988
2,Thursday,2.0,539988
1,Thursday,2.0,539988
1,Thursday,2.0,539988
8,Thursday,2.0,539988
2,Thursday,2.0,539988
1,Thursday,2.0,539988
4,Thursday,2.0,539988
1,Thursday,2.0,539988
1,Thursday,2.0,539988
1,Thursday,2.0,539988
1,Thursday,2.0,539988
1,Thursday,2.0,539988
2,Thursday,2.0,539988
1,Thursday,2.0,539988
1,Thursday,2.0,539988
1,Thursday,2.0,539988
1,Thursday,2.0,539988
18,Thursday,2.0,539988
2,Thursday,2.0,539988
1,Thursday,2.0,539988
1,Thursday,2.0,539988
1,Thursday,2.0,539988
2,Thursday,2.0,539988
2,Thursday,2.0,539988
3,Thursday,2.0,539988
1,Thursday,2.0,539988
1,Thursday,2.0,539988
1,Thursday,2.0,539988
2,Thursday,2.0,539988
2,Thursday,2.0,539988
1,Thursday,2.0,539988
2,Thursday,2.0,539988
2,Thursday,2.0,539988
1,Thursday,2.0,539988
1,Thursday,2.0,539988
1,Thursday,2.0,539988
2,Thursday,2.0,539988
2,Thursday,2.0,539988
2,Thursday,2.0,539988
1,Thursday,2.0,539988
12,Thursday,2.0,539988
2,Thursday,2.0,539988
4,Thursday,2.0,539988
1,Thursday,2.0,539988
1,Thursday,2.0,539988
1,Thursday,2.0,539988
1,Thursday,2.0,539988
2,Thursday,2.0,539988
2,Thursday,2.0,539988
1,Thursday,2.0,539989
1,Thursday,2.0,539990
5,Thursday,2.0,539990
2,Thursday,2.0,539990
2,Thursday,2.0,539990
1,Thursday,2.0,539990
1,Thursday,2.0,539990
1,Thursday,2.0,539990
1,Thursday,2.0,539990
1,Thursday,2.0,539990
1,Thursday,2.0,539990
1,Thursday,2.0,539990
1,Thursday,2.0,539991
2,Thursday,2.0,539991
1,Thursday,2.0,539991
1,Thursday,2.0,539991
2,Thursday,2.0,539991
1,Thursday,2.0,539991
1,Thursday,2.0,539991
1,Thursday,2.0,539991
1,Thursday,2.0,539991
1,Thursday,2.0,539991
1,Thursday,2.0,539991
1,Thursday,2.0,539991
4,Thursday,2.0,539991
1,Thursday,2.0,539992
1,Thursday,2.0,539992
1,Thursday,2.0,539992
1,Sunday,5.0,539461
3,Sunday,5.0,539461
12,Sunday,5.0,539461
12,Sunday,5.0,539461
6,Sunday,5.0,539461
12,Sunday,5.0,539461
12,Sunday,5.0,539461
6,Sunday,5.0,539461
12,Sunday,5.0,539461
3,Sunday,5.0,539461
10,Sunday,5.0,539461
4,Sunday,5.0,539461
4,Sunday,5.0,539461
4,Sunday,5.0,539461
6,Sunday,5.0,539462
12,Sunday,5.0,539462
16,Sunday,5.0,539462
2,Sunday,5.0,539462
48,Sunday,5.0,539462
12,Sunday,5.0,539462
12,Sunday,5.0,539462
24,Sunday,5.0,539462
12,Sunday,5.0,539462
6,Sunday,5.0,539462
12,Sunday,5.0,539462
12,Sunday,5.0,539462
6,Sunday,5.0,539462
8,Sunday,5.0,539462
25,Sunday,5.0,539462
6,Sunday,5.0,539463
6,Sunday,5.0,539463
7,Sunday,5.0,539463
12,Sunday,5.0,539463
12,Sunday,5.0,539463
1,Sunday,5.0,539463
6,Sunday,5.0,539463
10,Sunday,5.0,539463
20,Sunday,5.0,539463
10,Sunday,5.0,539463
6,Sunday,5.0,539463
6,Sunday,5.0,539463
2,Sunday,5.0,539463
12,Sunday,5.0,539463
6,Sunday,5.0,539463
12,Sunday,5.0,539463
1,Sunday,5.0,539463
2,Sunday,5.0,539464
3,Sunday,5.0,539464
3,Sunday,5.0,539464
1,Sunday,5.0,539464
4,Sunday,5.0,539464
2,Sunday,5.0,539464
2,Sunday,5.0,539464
1,Sunday,5.0,539464
1,Sunday,5.0,539464
1,Sunday,5.0,539464
2,Sunday,5.0,539464
2,Sunday,5.0,539464
1,Sunday,5.0,539464
6,Sunday,5.0,539464
1,Sunday,5.0,539464
2,Sunday,5.0,539464
2,Sunday,5.0,539464
1,Sunday,5.0,539464
6,Sunday,5.0,539464
2,Sunday,5.0,539464
3,Sunday,5.0,539464
6,Sunday,5.0,539464
3,Sunday,5.0,539464
4,Sunday,5.0,539464
3,Sunday,5.0,539464
5,Sunday,5.0,539464
1,Sunday,5.0,539464
2,Sunday,5.0,539464
1,Sunday,5.0,539464
2,Sunday,5.0,539464
25,Sunday,5.0,539464
72,Sunday,5.0,539465
72,Sunday,5.0,539465
144,Sunday,5.0,539465
128,Sunday,5.0,539465
64,Sunday,5.0,539465
12,Sunday,5.0,539465
12,Sunday,5.0,539465
48,Sunday,5.0,539465
12,Sunday,5.0,539465
96,Sunday,5.0,539465
72,Sunday,5.0,539465
144,Sunday,5.0,539465
24,Sunday,5.0,539466
24,Sunday,5.0,539466
24,Sunday,5.0,539466
12,Sunday,5.0,539466
40,Sunday,5.0,539466
24,Sunday,5.0,539466
20,Sunday,5.0,539466
20,Sunday,5.0,539466
12,Sunday,5.0,539466
12,Sunday,5.0,539466
24,Sunday,5.0,539466
12,Sunday,5.0,539466
12,Sunday,5.0,539466
12,Sunday,5.0,539466
3,Sunday,5.0,539466
2,Sunday,5.0,539466
2,Sunday,5.0,539466
6,Sunday,5.0,539466
6,Sunday,5.0,539466
6,Sunday,5.0,539466
12,Sunday,5.0,539466
12,Sunday,5.0,539466
12,Sunday,5.0,539466
4,Sunday,5.0,539466
-1,Sunday,5.0,C539467
-1,Sunday,5.0,C539467
-1,Sunday,5.0,C539467
1,Sunday,5.0,539468
4,Sunday,5.0,539468
2,Sunday,5.0,539468
1,Sunday,5.0,539468
12,Sunday,5.0,539468
6,Sunday,5.0,539468
6,Sunday,5.0,539468
6,Sunday,5.0,539468
6,Sunday,5.0,539468
4,Sunday,5.0,539468
4,Sunday,5.0,539468
4,Sunday,5.0,539468
8,Sunday,5.0,539468
4,Sunday,5.0,539468
12,Sunday,5.0,539468
12,Sunday,5.0,539468
12,Sunday,5.0,539468
6,Sunday,5.0,539468
8,Sunday,5.0,539468
4,Sunday,5.0,539468
6,Sunday,5.0,539468
10,Sunday,5.0,539468
8,Sunday,5.0,539468
12,Sunday,5.0,539468
12,Sunday,5.0,539468
6,Sunday,5.0,539468
1,Sunday,5.0,539469
25,Sunday,5.0,539469
1,Sunday,5.0,539469
2,Sunday,5.0,539469
2,Sunday,5.0,539469
4,Sunday,5.0,539469
1,Sunday,5.0,539469
1,Sunday,5.0,539469
1,Sunday,5.0,539469
1,Sunday,5.0,539469
2,Sunday,5.0,539469
1,Sunday,5.0,539469
1,Sunday,5.0,539469
1,Sunday,5.0,539469
1,Sunday,5.0,539469
1,Sunday,5.0,539469
2,Sunday,5.0,539469
3,Sunday,5.0,539469
1,Sunday,5.0,539469
1,Sunday,5.0,539469
1,Sunday,5.0,539469
1,Sunday,5.0,539469
1,Sunday,5.0,539469
1,Sunday,5.0,539469
48,Sunday,5.0,539469
6,Sunday,5.0,539469
2,Sunday,5.0,539469
2,Sunday,5.0,539469
24,Sunday,5.0,539469
1,Sunday,5.0,539469
1,Sunday,5.0,539469
2,Sunday,5.0,539469
7,Sunday,5.0,539469
2,Sunday,5.0,539469
8,Sunday,5.0,539470
2,Sunday,5.0,539470
1,Sunday,5.0,539470
2,Sunday,5.0,539470
2,Sunday,5.0,539470
3,Sunday,5.0,539470
3,Sunday,5.0,539470
4,Sunday,5.0,539470
1,Sunday,5.0,539470
2,Sunday,5.0,539470
2,Sunday,5.0,539470
4,Sunday,5.0,539470
6,Sunday,5.0,539470
6,Sunday,5.0,539470
2,Sunday,5.0,539470
1,Sunday,5.0,539470
12,Sunday,5.0,539470
4,Sunday,5.0,539470
1,Sunday,5.0,539470
1,Sunday,5.0,539470
1,Sunday,5.0,539470
1,Sunday,5.0,539470
2,Sunday,5.0,539470
2,Sunday,5.0,539470
1,Sunday,5.0,539470
2,Sunday,5.0,539470
1,Sunday,5.0,539470
2,Sunday,5.0,539470
2,Sunday,5.0,539470
2,Sunday,5.0,539470
1,Sunday,5.0,539470
1,Sunday,5.0,539470
3,Sunday,5.0,539470
1,Sunday,5.0,539470
12,Sunday,5.0,539470
1,Sunday,5.0,539470
1,Sunday,5.0,539471
2,Sunday,5.0,539471
2,Sunday,5.0,539471
12,Sunday,5.0,539471
12,Sunday,5.0,539471
12,Sunday,5.0,539471
3,Sunday,5.0,539471
5,Sunday,5.0,539471
5,Sunday,5.0,539471
1,Sunday,5.0,539471
2,Sunday,5.0,539471
3,Sunday,5.0,539471
1,Sunday,5.0,539471
1,Sunday,5.0,539471
1,Sunday,5.0,539471
1,Sunday,5.0,539471
1,Sunday,5.0,539471
2,Sunday,5.0,539471
1,Sunday,5.0,539471
1,Sunday,5.0,539471
5,Sunday,5.0,539471
4,Sunday,5.0,539471
3,Sunday,5.0,539471
2,Sunday,5.0,539471
1,Sunday,5.0,539471
4,Sunday,5.0,539471
12,Sunday,5.0,539471
12,Sunday,5.0,539471
1,Sunday,5.0,539471
1,Sunday,5.0,539471
1,Sunday,5.0,539471
2,Sunday,5.0,539471
1,Sunday,5.0,539471
3,Sunday,5.0,539471
2,Sunday,5.0,539471
12,Sunday,5.0,539471
6,Sunday,5.0,539471
1,Sunday,5.0,539471
6,Sunday,5.0,539471
6,Sunday,5.0,539471
2,Sunday,5.0,539471
1,Sunday,5.0,539471
1,Sunday,5.0,539472
1,Sunday,5.0,539472
1,Sunday,5.0,539472
1,Sunday,5.0,539472
1,Sunday,5.0,539472
1,Sunday,5.0,539472
1,Sunday,5.0,539472
1,Sunday,5.0,539472
1,Sunday,5.0,539472
1,Sunday,5.0,539472
1,Sunday,5.0,539472
2,Sunday,5.0,539472
3,Sunday,5.0,539472
1,Sunday,5.0,539472
1,Sunday,5.0,539472
1,Sunday,5.0,539472
1,Sunday,5.0,539472
6,Sunday,5.0,539473
6,Sunday,5.0,539473
8,Sunday,5.0,539473
8,Sunday,5.0,539473
4,Sunday,5.0,539473
8,Sunday,5.0,539473
12,Sunday,5.0,539473
6,Sunday,5.0,539473
4,Sunday,5.0,539473
4,Sunday,5.0,539473
2,Sunday,5.0,539473
24,Sunday,5.0,539473
2,Sunday,5.0,539473
24,Sunday,5.0,539473
12,Sunday,5.0,539473
12,Sunday,5.0,539473
12,Sunday,5.0,539473
1,Sunday,5.0,539473
1,Sunday,5.0,539474
1,Sunday,5.0,539474
2,Sunday,5.0,539474
1,Sunday,5.0,539474
1,Sunday,5.0,539474
1,Sunday,5.0,539474
1,Sunday,5.0,539474
1,Sunday,5.0,539475
1,Sunday,5.0,539475
25,Sunday,5.0,539475
25,Sunday,5.0,539475
25,Sunday,5.0,539475
25,Sunday,5.0,539475
6,Sunday,5.0,539475
2,Sunday,5.0,539475
1,Sunday,5.0,539475
2,Sunday,5.0,539475
2,Sunday,5.0,539475
3,Sunday,5.0,539475
1,Sunday,5.0,539475
2,Sunday,5.0,539475
1,Sunday,5.0,539475
1,Sunday,5.0,539475
1,Sunday,5.0,539475
1,Sunday,5.0,539475
1,Sunday,5.0,539475
2,Sunday,5.0,539475
1,Sunday,5.0,539475
1,Sunday,5.0,539475
10,Sunday,5.0,539475
1,Sunday,5.0,539475
1,Sunday,5.0,539475
48,Sunday,5.0,539475
1,Sunday,5.0,539475
1,Sunday,5.0,539475
2,Sunday,5.0,539475
1,Sunday,5.0,539475
1,Sunday,5.0,539475
1,Sunday,5.0,539475
2,Sunday,5.0,539475
1,Sunday,5.0,539475
1,Sunday,5.0,539475
3,Sunday,5.0,539475
2,Sunday,5.0,539475
2,Sunday,5.0,539475
2,Sunday,5.0,539475
2,Sunday,5.0,539475
1,Sunday,5.0,539475
12,Sunday,5.0,539475
12,Sunday,5.0,539475
1,Sunday,5.0,539475
2,Sunday,5.0,539475
1,Sunday,5.0,539475
1,Sunday,5.0,539475
1,Sunday,5.0,539475
2,Sunday,5.0,539475
1,Sunday,5.0,539475
1,Sunday,5.0,539475
1,Sunday,5.0,539475
2,Sunday,5.0,539475
2,Sunday,5.0,539475
24,Sunday,5.0,539475
2,Sunday,5.0,539475
2,Sunday,5.0,539475
1,Sunday,5.0,539475
2,Sunday,5.0,539475
2,Sunday,5.0,539475
1,Sunday,5.0,539475
1,Sunday,5.0,539475
1,Sunday,5.0,539475
1,Sunday,5.0,539475
1,Sunday,5.0,539475
2,Sunday,5.0,539475
1,Sunday,5.0,539475
1,Sunday,5.0,539475
1,Sunday,5.0,539475
1,Sunday,5.0,539475
1,Sunday,5.0,539475
1,Sunday,5.0,539475
2,Sunday,5.0,539475
2,Sunday,5.0,539475
2,Sunday,5.0,539475
2,Sunday,5.0,539475
1,Sunday,5.0,539475
1,Sunday,5.0,539475
1,Sunday,5.0,539475
1,Sunday,5.0,539475
2,Sunday,5.0,539475
3,Sunday,5.0,539475
1,Sunday,5.0,539475
1,Sunday,5.0,539475
1,Sunday,5.0,539475
1,Sunday,5.0,539475
-1,Sunday,5.0,C539476
6,Sunday,5.0,539477
10,Sunday,5.0,539477
12,Sunday,5.0,539477
12,Sunday,5.0,539477
6,Sunday,5.0,539477
6,Sunday,5.0,539477
24,Sunday,5.0,539477
5,Sunday,5.0,539477
4,Sunday,5.0,539477
24,Sunday,5.0,539477
24,Sunday,5.0,539477
12,Sunday,5.0,539477
6,Sunday,5.0,539477
12,Sunday,5.0,539477
12,Sunday,5.0,539477
12,Sunday,5.0,539477
12,Sunday,5.0,539477
12,Sunday,5.0,539477
12,Sunday,5.0,539477
4,Sunday,5.0,539477
4,Sunday,5.0,539477
6,Sunday,5.0,539477
12,Sunday,5.0,539477
12,Sunday,5.0,539477
12,Sunday,5.0,539477
12,Sunday,5.0,539477
12,Sunday,5.0,539477
6,Sunday,5.0,539478
6,Sunday,5.0,539478
12,Sunday,5.0,539478
1,Sunday,5.0,539478
2,Sunday,5.0,539478
1,Sunday,5.0,539478
2,Sunday,5.0,539478
2,Sunday,5.0,539478
5,Sunday,5.0,539478
2,Sunday,5.0,539478
8,Sunday,5.0,539478
1,Sunday,5.0,539478
1,Sunday,5.0,539478
4,Sunday,5.0,539478
1,Sunday,5.0,539478
1,Sunday,5.0,539478
1,Sunday,5.0,539478
1,Sunday,5.0,539479
1,Sunday,5.0,539479
1,Sunday,5.0,539479
1,Sunday,5.0,539479
1,Sunday,5.0,539479
1,Sunday,5.0,539479
1,Sunday,5.0,539480
1,Sunday,5.0,539480
1,Sunday,5.0,539480
1,Sunday,5.0,539480
4,Sunday,5.0,539481
6,Sunday,5.0,539481
2,Sunday,5.0,539482
2,Sunday,5.0,539482
3,Sunday,5.0,539482
2,Sunday,5.0,539482
3,Sunday,5.0,539482
2,Sunday,5.0,539482
8,Sunday,5.0,539482
2,Sunday,5.0,539482
12,Sunday,5.0,539482
1,Sunday,5.0,539482
2,Sunday,5.0,539482
1,Sunday,5.0,539483
1,Sunday,5.0,539483
3,Sunday,5.0,539483
3,Sunday,5.0,539483
5,Sunday,5.0,539483
3,Sunday,5.0,539483
3,Sunday,5.0,539483
3,Sunday,5.0,539483
2,Sunday,5.0,539483
1,Sunday,5.0,539484
1,Sunday,5.0,539484
1,Sunday,5.0,539484
1,Sunday,5.0,539484
1,Sunday,5.0,539484
1,Sunday,5.0,539484
2,Sunday,5.0,539484
1,Sunday,5.0,539484
1,Sunday,5.0,539484
1,Sunday,5.0,539484
1,Sunday,5.0,539484
1,Sunday,5.0,539484
2,Sunday,5.0,539484
1,Sunday,5.0,539484
1,Sunday,5.0,539484
1,Sunday,5.0,539484
1,Sunday,5.0,539484
5,Sunday,5.0,539484
6,Sunday,5.0,539484
36,Sunday,5.0,539484
32,Sunday,5.0,539484
4,Sunday,5.0,539484
6,Sunday,5.0,539484
12,Sunday,5.0,539484
1,Sunday,5.0,539484
1,Sunday,5.0,539484
4,Sunday,5.0,539484
1,Sunday,5.0,539484
5,Sunday,5.0,539484
6,Sunday,5.0,539484
4,Sunday,5.0,539484
24,Sunday,5.0,539484
12,Sunday,5.0,539484
12,Sunday,5.0,539484
1,Sunday,5.0,539484
24,Sunday,5.0,539484
10,Sunday,5.0,539484
3,Sunday,5.0,539484
3,Sunday,5.0,539484
3,Sunday,5.0,539484
5,Sunday,5.0,539484
12,Sunday,5.0,539484
24,Sunday,5.0,539484
3,Sunday,5.0,539484
6,Sunday,5.0,539484
1,Sunday,5.0,539484
12,Sunday,5.0,539484
12,Sunday,5.0,539484
6,Sunday,5.0,539484
4,Sunday,5.0,539484
48,Sunday,5.0,539484
4,Sunday,5.0,539484
24,Sunday,5.0,539484
24,Sunday,5.0,539484
6,Sunday,5.0,539484
12,Sunday,5.0,539484
10,Sunday,5.0,539484
16,Sunday,5.0,539484
12,Sunday,5.0,539484
12,Sunday,5.0,539484
12,Sunday,5.0,539484
12,Sunday,5.0,539484
1,Sunday,5.0,539485
8,Wednesday,1.0,539761
8,Wednesday,1.0,539761
24,Wednesday,1.0,539761
24,Wednesday,1.0,539761
12,Wednesday,1.0,539761
12,Wednesday,1.0,539761
12,Wednesday,1.0,539761
20,Wednesday,1.0,539761
4,Wednesday,1.0,539761
60,Wednesday,1.0,539761
12,Wednesday,1.0,539761
8,Wednesday,1.0,539761
16,Wednesday,1.0,539761
24,Wednesday,1.0,539761
6,Wednesday,1.0,539761
6,Wednesday,1.0,539761
6,Wednesday,1.0,539761
12,Wednesday,1.0,539761
4,Wednesday,1.0,539761
4,Wednesday,1.0,539761
12,Wednesday,1.0,539761
12,Wednesday,1.0,539761
12,Wednesday,1.0,539761
4,Wednesday,1.0,539761
4,Wednesday,1.0,539761
48,Wednesday,1.0,539761
400,Wednesday,1.0,539762
8,Wednesday,1.0,539764
4,Wednesday,1.0,539764
96,Wednesday,1.0,539764
6,Wednesday,1.0,539764
36,Wednesday,1.0,539764
100,Wednesday,1.0,539764
72,Wednesday,1.0,539764
50,Wednesday,1.0,539764
48,Wednesday,1.0,539764
120,Wednesday,1.0,539764
6,Wednesday,1.0,539766
1,Wednesday,1.0,539766
1,Wednesday,1.0,539766
2,Wednesday,1.0,539766
12,Wednesday,1.0,539766
12,Wednesday,1.0,539766
6,Wednesday,1.0,539766
1,Wednesday,1.0,539766
1,Wednesday,1.0,539766
12,Wednesday,1.0,539766
2,Wednesday,1.0,539766
8,Wednesday,1.0,539766
4,Wednesday,1.0,539766
3,Wednesday,1.0,539766
1,Wednesday,1.0,539766
4,Wednesday,1.0,539766
4,Wednesday,1.0,539766
4,Wednesday,1.0,539766
4,Wednesday,1.0,539766
6,Wednesday,1.0,539766
12,Wednesday,1.0,539766
2,Wednesday,1.0,539766
8,Wednesday,1.0,539766
6,Wednesday,1.0,539766
6,Wednesday,1.0,539766
6,Wednesday,1.0,539766
4,Wednesday,1.0,539766
12,Wednesday,1.0,539766
1,Wednesday,1.0,539825
1,Wednesday,1.0,539825
1,Wednesday,1.0,539825
2,Wednesday,1.0,539826
12,Wednesday,1.0,539826
5,Wednesday,1.0,539826
6,Wednesday,1.0,539826
2,Wednesday,1.0,539826
4,Wednesday,1.0,539826
8,Wednesday,1.0,539826
4,Wednesday,1.0,539826
4,Wednesday,1.0,539826
2,Wednesday,1.0,539826
12,Wednesday,1.0,539826
8,Wednesday,1.0,539826
6,Wednesday,1.0,539826
4,Wednesday,1.0,539826
5,Wednesday,1.0,539826
9,Wednesday,1.0,539826
6,Wednesday,1.0,539826
1,Wednesday,1.0,539826
2,Wednesday,1.0,539826
8,Wednesday,1.0,539826
4,Wednesday,1.0,539826
5,Wednesday,1.0,539826
6,Wednesday,1.0,539826
6,Wednesday,1.0,539826
2,Wednesday,1.0,539826
6,Wednesday,1.0,539826
6,Wednesday,1.0,539826
1,Wednesday,1.0,539826
2,Wednesday,1.0,539826
6,Wednesday,1.0,539826
13,Wednesday,1.0,539826
-1,Wednesday,1.0,C539827
4,Wednesday,1.0,539828
20,Wednesday,1.0,539829
20,Wednesday,1.0,539829
24,Wednesday,1.0,539829
24,Wednesday,1.0,539829
-8,Wednesday,1.0,C539830
1,Wednesday,1.0,539831
1,Wednesday,1.0,539831
1,Wednesday,1.0,539831
1,Wednesday,1.0,539831
1,Wednesday,1.0,539831
1,Wednesday,1.0,539831
1,Wednesday,1.0,539831
2,Wednesday,1.0,539831
1,Wednesday,1.0,539831
1,Wednesday,1.0,539831
4,Wednesday,1.0,539831
1,Wednesday,1.0,539831
1,Wednesday,1.0,539831
6,Wednesday,1.0,539831
12,Wednesday,1.0,539831
1,Wednesday,1.0,539831
-1,Wednesday,1.0,C539832
4,Wednesday,1.0,539835
6,Wednesday,1.0,539835
10,Wednesday,1.0,539835
8,Wednesday,1.0,539835
12,Wednesday,1.0,539835
24,Wednesday,1.0,539835
12,Wednesday,1.0,539835
12,Wednesday,1.0,539835
6,Wednesday,1.0,539835
6,Wednesday,1.0,539835
4,Wednesday,1.0,539835
3,Wednesday,1.0,539835
10,Wednesday,1.0,539835
